  0.00	1	1	S	156976	                  Corynebacterium riegelii
  0.00	1	0	S	160386	                  Corynebacterium casei
  0.00	1	1	S1	1285583	                    Corynebacterium casei LMG S-19264
  0.00	1	0	S	258224	                  Corynebacterium resistens
  0.00	1	1	S1	662755	                    Corynebacterium resistens DSM 45100
  0.00	1	0	S	1727	                  Corynebacterium variabile
  0.00	1	1	S1	858619	                    Corynebacterium variabile DSM 44702
  0.00	1	1	S	161896	                  Corynebacterium camporealensis
  0.00	1	1	S	191610	                  Corynebacterium atypicum
  0.00	1	1	S	2080740	                  Corynebacterium sp. 2183
  0.00	18	1	F	85025	              Nocardiaceae
  0.00	13	4	G	1827	                Rhodococcus
  0.00	3	3	S	191292	                  Rhodococcus aetherivorans
  0.00	1	1	S	1829	                  Rhodococcus rhodochrous
  0.00	1	0	S	37919	                  Rhodococcus opacus
  0.00	1	1	S1	632772	                    Rhodococcus opacus B4
  0.00	1	1	S	1805827	                  Rhodococcus sp. MTM3W5.2
  0.00	1	1	S	43767	                  Rhodococcus hoagii
  0.00	1	1	S	679318	                  Rhodococcus sp. WMMA185
  0.00	1	1	S	1564114	                  Rhodococcus sp. B7740
  0.00	4	0	G	1817	                Nocardia
  0.00	1	1	S	37326	                  Nocardia brasiliensis
  0.00	1	0	S	37330	                  Nocardia nova
  0.00	1	1	S1	1415166	                    Nocardia nova SH22a
  0.00	1	1	S	37332	                  Nocardia seriolae
  0.00	1	0	S	135487	                  Nocardia cyriacigeorgica
  0.00	1	1	S1	1127134	                    Nocardia cyriacigeorgica GUH-2
  0.00	4	0	F	85028	              Tsukamurellaceae
  0.00	4	0	G	2060	                Tsukamurella
  0.00	2	0	S	2061	                  Tsukamurella paurometabola
  0.00	2	2	S1	521096	                    Tsukamurella paurometabola DSM 20162
  0.00	2	2	S	57704	                  Tsukamurella tyrosinosolvens
  0.00	1	0	O1	697024	              unclassified Corynebacteriales
  0.00	1	0	G	1847725	                Lawsonella
  0.00	1	1	S	1528099	                  Lawsonella clevelandensis
  0.11	1262	0	O	2037	            Actinomycetales
  0.11	1262	3	F	2049	              Actinomycetaceae
  0.11	1256	45	G	1654	                Actinomyces
  0.08	877	877	S	544580	                  Actinomyces oris
  0.02	192	192	S	52773	                  Actinomyces meyeri
  0.01	66	66	S	178339	                  Actinomyces hongkongensis
  0.00	25	25	S	1852377	                  Actinomyces pacaensis
  0.00	15	15	S	712122	                  Actinomyces sp. oral taxon 414
  0.00	12	12	S	111015	                  Actinomyces radicidentis
  0.00	7	7	S	2079536	                  Actinomyces sp. Z16
  0.00	5	5	S	2081702	                  Actinomyces sp. oral taxon 897
  0.00	5	5	S	2321394	                  Actinomyces sp. 2129
  0.00	4	4	S	1851395	                  Actinomyces sp. Chiba101
  0.00	2	2	S	131110	                  Actinomyces radingae
  0.00	1	1	S	1960083	                  Actinomyces gaoshouyii
  0.00	2	0	G	1653174	                Actinotignum
  0.00	1	1	S	59505	                  Actinotignum schaalii
  0.00	1	1	S	2171980	                  Actinotignum sp. 313
  0.00	1	0	G	28263	                Arcanobacterium
  0.00	1	1	S	131112	                  Arcanobacterium phocae
  0.07	762	13	O	85006	            Micrococcales
  0.04	510	3	F	1268	              Micrococcaceae
  0.03	401	0	G	32207	                Rothia
  0.03	372	291	S	43675	                  Rothia mucilaginosa
  0.01	81	81	S1	680646	                    Rothia mucilaginosa DY-18
  0.00	29	0	S	2047	                  Rothia dentocariosa
  0.00	29	29	S1	762948	                    Rothia dentocariosa ATCC 17931
  0.01	99	1	G	57493	                Kocuria
  0.01	93	93	S	1702043	                  Kocuria sp. BT304
  0.00	2	2	S	388357	                  Kocuria turfanensis
  0.00	2	2	S	446860	                  Kocuria flava
  0.00	1	1	S	71999	                  Kocuria palustris
  0.00	5	0	G	1663	                Arthrobacter
  0.00	3	3	S	2079227	                  Arthrobacter sp. PGP41
  0.00	1	1	S	656366	                  Arthrobacter alpinus
  0.00	1	1	S	1704044	                  Arthrobacter sp. ERGS1:01
  0.00	1	0	G	596707	                Sinomonas
  0.00	1	1	S	37927	                  Sinomonas atrocyanea
  0.00	1	0	G	1742989	                Glutamicibacter
  0.00	1	0	S	256701	                  Glutamicibacter arilaitensis
  0.00	1	1	S1	861360	                    Glutamicibacter arilaitensis Re117
  0.01	90	1	F	85023	              Microbacteriaceae
  0.00	43	2	G	33882	                Microbacterium
  0.00	36	36	S	1938334	                  Microbacterium sp. TPU 3598
  0.00	1	1	S	2014534	                  Microbacterium sp. PM5
  0.00	1	1	S	162426	                  Microbacterium hominis
  0.00	1	1	S	300019	                  Microbacterium paludicola
  0.00	1	1	S	1795053	                  Microbacterium sp. PAMC 28756
  0.00	1	1	S	1714373	                  Microbacterium sp. No. 7
  0.00	40	1	G	69578	                Cryobacterium
  0.00	38	38	S	670052	                  Cryobacterium arcticum
  0.00	1	1	S	1978566	                  Cryobacterium sp. LW097
  0.00	2	0	G	2034	                Curtobacterium
  0.00	1	1	S	1561023	                  Curtobacterium sp. MR_MD2014
  0.00	1	1	S	1905847	                  Curtobacterium sp. BH-2-1-1
  0.00	1	0	G	1573	                Clavibacter
  0.00	1	0	S	28447	                  Clavibacter michiganensis
  0.00	1	0	S1	31963	                    Clavibacter michiganensis subsp. nebraskensis
  0.00	1	1	S2	1097677	                      Clavibacter michiganensis subsp. nebraskensis NCPPB 2581
  0.00	1	0	G	1705353	                Aurantimicrobium
  0.00	1	1	S	1987356	                  Aurantimicrobium sp. MWH-Mo1
  0.00	1	0	G	518733	                Microterricola
  0.00	1	1	S	412690	                  Microterricola viridarii
  0.00	1	0	G	337004	                Microcella
  0.00	1	1	S	279828	                  Microcella alkaliphila
  0.01	82	0	F	85019	              Brevibacteriaceae
  0.01	82	0	G	1696	                Brevibacterium
  0.01	82	82	S	1703	                  Brevibacterium linens
  0.00	30	0	F	85016	              Cellulomonadaceae
  0.00	29	2	G	1707	                Cellulomonas
  0.00	26	26	S	2003551	                  Cellulomonas sp. PSBB021
  0.00	1	0	S	1708	                  Cellulomonas fimi
  0.00	1	1	S1	590998	                    Cellulomonas fimi ATCC 484
  0.00	1	0	G	665568	                Paraoerskovia
  0.00	1	1	S	545619	                  Paraoerskovia marina
  0.00	28	0	F	145357	              Dermacoccaceae
  0.00	27	0	G	57499	                Kytococcus
  0.00	27	0	S	1276	                  Kytococcus sedentarius
  0.00	27	27	S1	478801	                    Kytococcus sedentarius DSM 20547
  0.00	1	0	G	745364	                Luteipulveratus
  0.00	1	1	S	571913	                  Luteipulveratus mongoliensis
  0.00	4	0	F	85017	              Promicromonosporaceae
  0.00	3	0	G	254250	                Isoptericola
  0.00	2	0	S	139208	                  Isoptericola variabilis
  0.00	2	2	S1	743718	                    Isoptericola variabilis 225
  0.00	1	0	S	372663	                  Isoptericola dokdonensis
  0.00	1	1	S1	1300344	                    Isoptericola dokdonensis DS-3
  0.00	1	0	G	186188	                Xylanimonas
  0.00	1	0	S	186189	                  Xylanimonas cellulosilytica
  0.00	1	1	S1	446471	                    Xylanimonas cellulosilytica DSM 15894
  0.00	2	0	F	85020	              Dermabacteraceae
  0.00	1	0	G	36739	                Dermabacter
  0.00	1	1	S	1630135	                  Dermabacter vaginalis
  0.00	1	1	G	43668	                Brachybacterium
  0.00	2	0	F	145360	              Sanguibacteraceae
  0.00	2	0	G	60919	                Sanguibacter
  0.00	2	0	S	60920	                  Sanguibacter keddieii
  0.00	2	2	S1	446469	                    Sanguibacter keddieii DSM 10542
  0.00	1	0	F	85021	              Intrasporangiaceae
  0.00	1	0	G	53357	                Intrasporangium
  0.00	1	1	S	53358	                  Intrasporangium calvum
  0.00	53	0	O	85004	            Bifidobacteriales
  0.00	53	0	F	31953	              Bifidobacteriaceae
  0.00	52	3	G	1678	                Bifidobacterium
  0.00	45	0	S	28026	                  Bifidobacterium pseudocatenulatum
  0.00	45	45	S1	547043	                    Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
  0.00	2	2	S	1689	                  Bifidobacterium dentium
  0.00	1	1	S	1681	                  Bifidobacterium bifidum
  0.00	1	1	S	1685	                  Bifidobacterium breve
  0.00	1	0	G	2701	                Gardnerella
  0.00	1	1	S	2702	                  Gardnerella vaginalis
  0.00	52	0	O	85011	            Streptomycetales
  0.00	52	1	F	2062	              Streptomycetaceae
  0.00	50	7	G	1883	                Streptomyces
  0.00	31	31	S	2099583	                  Streptomyces sp. ICC1
  0.00	3	3	S	2099584	                  Streptomyces sp. ICC4
  0.00	2	2	S	1837283	                  Streptomyces sp. S8
  0.00	1	1	S	1885	                  Streptomyces actuosus
  0.00	1	0	G1	1477431	                  Streptomyces albidoflavus group
  0.00	1	1	S	42239	                    Streptomyces sampsonii
  0.00	1	1	S	1535768	                  Streptomyces lunaelactis
  0.00	1	1	S	1841249	                  Streptomyces sp. RTd22
  0.00	1	0	G1	1852274	                  Streptomyces albus group
  0.00	1	1	S	1888	                    Streptomyces albus
  0.00	1	1	S	2174846	                  Streptomyces sp. HNM0039
  0.00	1	1	S	1893	                  Streptomyces atratus
  0.00	1	0	G	228398	                Streptacidiphilus
  0.00	1	1	S	2126346	                  Streptacidiphilus sp. DSM 106435
  0.00	45	0	O	85010	            Pseudonocardiales
  0.00	45	0	F	2070	              Pseudonocardiaceae
  0.00	32	0	G	165301	                Lentzea
  0.00	32	32	S	1586287	                  Lentzea guizhouensis
  0.00	6	0	G	1813	                Amycolatopsis
  0.00	2	0	S	1814	                  Amycolatopsis methanolica
  0.00	2	2	S1	1068978	                    Amycolatopsis methanolica 239
  0.00	2	2	S	1804986	                  Amycolatopsis albispora
  0.00	1	1	S	31958	                  Amycolatopsis orientalis
  0.00	1	1	S	208439	                  Amycolatopsis japonica
  0.00	3	0	G	1851	                Saccharomonospora
  0.00	1	0	S	40988	                  Saccharomonospora azurea
  0.00	1	1	S1	882081	                    Saccharomonospora azurea NA-128
  0.00	1	0	S	40989	                  Saccharomonospora cyanea
  0.00	1	1	S1	882082	                    Saccharomonospora cyanea NA-134
  0.00	1	0	S	40990	                  Saccharomonospora glauca
  0.00	1	1	S1	928724	                    Saccharomonospora glauca K62
  0.00	2	0	G	40566	                Actinosynnema
  0.00	2	2	S	42197	                  Actinosynnema pretiosum
  0.00	1	0	G	43356	                Kutzneria
  0.00	1	0	S	43357	                  Kutzneria albida
  0.00	1	1	S1	1449976	                    Kutzneria albida DSM 43870
  0.00	1	0	G	65496	                Actinoalloteichus
  0.00	1	1	S	1470176	                  Actinoalloteichus hoggarensis
  0.00	35	0	O	85009	            Propionibacteriales
  0.00	27	1	F	31957	              Propionibacteriaceae
  0.00	18	0	G	1912216	                Cutibacterium
  0.00	15	15	S	1747	                  Cutibacterium acnes
  0.00	2	0	S	33010	                  Cutibacterium avidum
  0.00	2	2	S1	1170318	                    Cutibacterium avidum 44067
  0.00	1	1	S	33011	                  Cutibacterium granulosum
  0.00	5	1	G	72763	                Tessaracoccus
  0.00	2	2	S	1909732	                  Tessaracoccus sp. T2.5-30
  0.00	1	1	S	399497	                  Tessaracoccus flavescens
  0.00	1	1	S	1332264	                  Tessaracoccus aquimaris
  0.00	2	0	G	1743	                Propionibacterium
  0.00	1	1	S	1744	                  Propionibacterium freudenreichii
  0.00	1	1	S	671223	                  Propionibacterium sp. oral taxon 193
  0.00	1	0	G	1912215	                Acidipropionibacterium
  0.00	1	1	S	2057246	                  Acidipropionibacterium virtanenii
  0.00	8	1	F	85015	              Nocardioidaceae
  0.00	3	0	G	1839	                Nocardioides
  0.00	1	1	S	110319	                  Nocardioides sp. CF8
  0.00	1	1	S	196162	                  Nocardioides sp. JS614
  0.00	1	0	S	450734	                  Nocardioides dokdonensis
  0.00	1	1	S1	1300347	                    Nocardioides dokdonensis FR1436
  0.00	2	0	G	2040	                Aeromicrobium
  0.00	2	2	S	1736691	                  Aeromicrobium choanae
  0.00	1	0	G	2044	                Pimelobacter
  0.00	1	1	S	2045	                  Pimelobacter simplex
  0.00	1	0	G	116071	                Micropruina
  0.00	1	1	S	75385	                  Micropruina glycogenica
  0.00	7	0	O	85008	            Micromonosporales
  0.00	7	0	F	28056	              Micromonosporaceae
  0.00	3	1	G	1873	                Micromonospora
  0.00	1	1	S	47872	                  Micromonospora purpureochromogenes
  0.00	1	1	S	299152	                  Micromonospora siamensis
  0.00	3	1	G	673534	                Plantactinospora
  0.00	2	2	S	2024580	                  Plantactinospora sp. KBS50
  0.00	1	1	G	1865	                Actinoplanes
  0.00	4	0	O	85013	            Frankiales
  0.00	4	0	F	74712	              Frankiaceae
  0.00	4	1	G	1854	                Frankia
  0.00	2	2	S	710111	                  Frankia sp. QA3
  0.00	1	1	S	298654	                  Frankia inefficax
  0.00	3	0	O	85012	            Streptosporangiales
  0.00	2	0	F	83676	              Nocardiopsaceae
  0.00	1	0	G	2013	                Nocardiopsis
  0.00	1	0	S	53437	                  Nocardiopsis alba
  0.00	1	1	S1	1205910	                    Nocardiopsis alba ATCC BAA-2165
  0.00	1	0	G	83677	                Thermobifida
  0.00	1	0	S	2021	                  Thermobifida fusca
  0.00	1	1	S1	269800	                    Thermobifida fusca YX
  0.00	1	0	F	2004	              Streptosporangiaceae
  0.00	1	0	G	83681	                Nonomuraea
  0.00	1	1	S	1909395	                  Nonomuraea sp. ATCC 55076
  0.00	1	0	O	1643684	            Nakamurellales
  0.00	1	0	F	85031	              Nakamurellaceae
  0.00	1	0	G	53460	                Nakamurella
  0.00	1	0	S	53461	                  Nakamurella multipartita
  0.00	1	1	S1	479431	                    Nakamurella multipartita DSM 44233
  0.00	1	0	O	1643682	            Geodermatophilales
  0.00	1	0	F	85030	              Geodermatophilaceae
  0.00	1	0	G	1860	                Geodermatophilus
  0.00	1	0	S	1861	                  Geodermatophilus obscurus
  0.00	1	1	S1	526225	                    Geodermatophilus obscurus DSM 43160
  0.01	85	1	C	84998	          Coriobacteriia
  0.01	83	0	O	84999	            Coriobacteriales
  0.01	83	1	F	1643824	              Atopobiaceae
  0.01	80	0	G	1380	                Atopobium
  0.01	80	0	S	1382	                  Atopobium parvulum
  0.01	80	80	S1	521095	                    Atopobium parvulum DSM 20469
  0.00	1	0	G	133925	                Olsenella
  0.00	1	0	S	133926	                  Olsenella uli
  0.00	1	1	S1	633147	                    Olsenella uli DSM 7084
  0.00	1	0	G	1935188	                Libanicoccus
  0.00	1	1	S	1871022	                  Libanicoccus massiliensis
  0.00	1	0	O	1643822	            Eggerthellales
  0.00	1	0	F	1643826	              Eggerthellaceae
  0.00	1	0	G	79603	                Denitrobacterium
  0.00	1	1	S	79604	                  Denitrobacterium detoxificans
  0.00	1	0	C	908620	          Nitriliruptoria
  0.00	1	0	O	908621	            Euzebyales
  0.00	1	0	F	908622	              Euzebyaceae
  0.00	1	0	G	908623	                Euzebya
  0.00	1	1	S	1608957	                  Euzebya sp. DY32-46
  0.00	1	0	C	1497346	          Thermoleophilia
  0.00	1	0	O	588673	            Solirubrobacterales
  0.00	1	0	F	320583	              Conexibacteraceae
  0.00	1	0	G	191494	                Conexibacter
  0.00	1	0	S	191495	                  Conexibacter woesei
  0.00	1	1	S1	469383	                    Conexibacter woesei DSM 14684
  0.27	3170	6	P	1239	        Firmicutes
  0.27	3116	1	C	91061	          Bacilli
  0.27	3106	5	O	186826	            Lactobacillales
  0.27	3099	2	F	1300	              Streptococcaceae
  0.27	3096	717	G	1301	                Streptococcus
  0.08	878	725	S	1304	                  Streptococcus salivarius
  0.01	110	110	S1	1048332	                    Streptococcus salivarius CCHSS3
  0.00	43	43	S1	347253	                    Streptococcus salivarius JIM8777
  0.04	482	194	S	1318	                  Streptococcus parasanguinis
  0.01	157	157	S1	760570	                    Streptococcus parasanguinis ATCC 15912
  0.01	131	131	S1	1114965	                    Streptococcus parasanguinis FW213
  0.02	192	119	S	1303	                  Streptococcus oralis
  0.00	45	45	S1	927666	                    Streptococcus oralis Uo5
  0.00	28	28	S1	1077464	                    Streptococcus oralis subsp. tigurinus
  0.01	173	114	S	28037	                  Streptococcus mitis
  0.01	59	59	S1	365659	                    Streptococcus mitis B6
  0.01	134	96	S	1305	                  Streptococcus sanguinis
  0.00	38	38	S1	388919	                    Streptococcus sanguinis SK36
  0.01	95	95	S	1759399	                  Streptococcus sp. A12
  0.01	83	77	S	1313	                  Streptococcus pneumoniae
  0.00	2	2	S1	189423	                    Streptococcus pneumoniae 670-6B
  0.00	2	2	S1	487214	                    Streptococcus pneumoniae Hungary19A-6
  0.00	2	2	S1	512566	                    Streptococcus pneumoniae G54
  0.01	67	67	S	113107	                  Streptococcus australis
  0.00	51	51	S	712633	                  Streptococcus sp. oral taxon 431
  0.00	28	28	S	712624	                  Streptococcus sp. oral taxon 064
  0.00	28	28	S	1839799	                  Streptococcus sp. FDAARGOS_192
  0.00	22	22	S	1156431	                  Streptococcus sp. I-G2
  0.00	21	21	S	1156433	                  Streptococcus sp. I-P16
  0.00	21	18	S	1308	                  Streptococcus thermophilus
  0.00	1	1	S1	1433289	                    Streptococcus thermophilus M17PTZA496
  0.00	1	1	S1	1435974	                    Streptococcus thermophilus TH982
  0.00	1	1	S1	1436725	                    Streptococcus thermophilus TH1477
  0.00	21	21	S	1302	                  Streptococcus gordonii
  0.00	20	20	S	1902136	                  Streptococcus sp. NPS 308
  0.00	16	1	G1	671232	                  Streptococcus anginosus group
  0.00	13	12	S	1328	                    Streptococcus anginosus
  0.00	1	1	S1	862971	                      Streptococcus anginosus C238
  0.00	2	1	S	1338	                    Streptococcus intermedius
  0.00	1	1	S1	862966	                      Streptococcus intermedius C270
  0.00	15	0	S	257758	                  Streptococcus pseudopneumoniae
  0.00	15	15	S1	1054460	                    Streptococcus pseudopneumoniae IS7493
  0.00	11	11	S	1335	                  Streptococcus equinus
  0.00	9	5	S	45634	                  Streptococcus cristatus
  0.00	4	4	S1	889201	                    Streptococcus cristatus ATCC 51100
  0.00	2	2	S	1345	                  Streptococcus ferus
  0.00	2	2	S	1917441	                  Streptococcus ruminantium
  0.00	2	2	S	1326	                  Streptococcus acidominimus
  0.00	1	1	S	1311	                  Streptococcus agalactiae
  0.00	1	1	S	1349	                  Streptococcus uberis
  0.00	1	1	S	400065	                  Streptococcus merionis
  0.00	1	0	S	315405	                  Streptococcus gallolyticus
  0.00	1	1	S1	53354	                    Streptococcus gallolyticus subsp. gallolyticus
  0.00	1	1	S	1811193	                  Streptococcus pantholopis
  0.00	1	1	S	1307	                  Streptococcus suis
  0.00	1	0	G	1357	                Lactococcus
  0.00	1	0	S	1358	                  Lactococcus lactis
  0.00	1	1	S1	1359	                    Lactococcus lactis subsp. cremoris
  0.00	1	0	F	81850	              Leuconostocaceae
  0.00	1	0	G	46255	                Weissella
  0.00	1	1	S	137591	                  Weissella cibaria
  0.00	1	0	F	186828	              Carnobacteriaceae
  0.00	1	0	G	2747	                Carnobacterium
  0.00	1	1	S	2748	                  Carnobacterium divergens
  0.00	9	0	O	1385	            Bacillales
  0.00	6	0	F	186818	              Planococcaceae
  0.00	5	0	G	1372	                Planococcus
  0.00	5	5	S	2058136	                  Planococcus sp. MB-3u-03
  0.00	1	0	G	648802	                Rummeliibacillus
  0.00	1	1	S	241244	                  Rummeliibacillus stabekisii
  0.00	1	0	F	90964	              Staphylococcaceae
  0.00	1	0	G	1279	                Staphylococcus
  0.00	1	1	S	1280	                  Staphylococcus aureus
  0.00	1	0	F	186822	              Paenibacillaceae
  0.00	1	0	G	44249	                Paenibacillus
  0.00	1	1	S	1464	                  Paenibacillus larvae
  0.00	1	0	O1	539002	              Bacillales incertae sedis
  0.00	1	0	O2	539738	                Bacillales Family XI. Incertae Sedis
  0.00	1	0	G	1378	                  Gemella
  0.00	1	1	S	29391	                    Gemella morbillorum
  0.00	27	0	C	186801	          Clostridia
  0.00	27	2	O	186802	            Clostridiales
